Species	ERAS6_D42	ERAS7_D8	ERAS11_D180	ERAS3_D180	ERAS9_D42	ERAS9_D4	ERAS7_D4	ERAS2_D0	ERAS2_D42	ERAS2_D180	ERAS4_D0	ERAS3_D4	ERAS9_D8	ERAS7_D0	ERAS11_D8	ERAS11_D4	ERAS4_D180	ERAS5_D4	ERAS3_D0	ERAS9_D0	ERAS11_D42	ERAS5_D180	ERAS5_D0	ERAS5_D42	ERAS6_D8	ERAS2_D8	ERAS4_D4	ERAS6_D4	ERAS6_D180	ERAS7_D42	ERAS2_D4	ERAS4_D42	ERAS3_D42	ERAS7_D180	ERAS11_D0	ERAS4_D8	ERAS5_D8	ERAS6_D0	ERAS3_D8	ERAS9_D180	ERAS8_D180	ERAS10_D0	ERAS12_D180	ERAS8_D8	ERAS12_D4	ERAS8_D0	ERAS12_D42	ERAS1_D8	ERAS12_D0	ERAS1_D42	ERAS10_D180	ERAS10_D8	ERAS1_D0	ERAS8_D42	ERAS1_D180	ERAS10_D42	ERAS12_D8
motu_linkage_group_691	0.000315685471540767	0	0.000202032154860533	0	0	0	0	0.000739820138171312	0	0	0.00016696696928948	0	0	0.000293379755841775	0	0	0	0	0.000136978413921608	0.000232225331802694	0	0	0	0	0	0	0	0	0.000376949561510567	0	0	0	0	0.00156331374723517	0.000149528815122395	0	0	0.000161954066251202	0	0	0.00019942909875849	0.000141533208518267	0.000330727584937931	0	0	0.000162627491417088	0.000146447967161421	0	0	0	0	0	0	0.000455569704315438	0	0	0
motu_linkage_group_694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022202795280664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_696	0.000631370943081534	0	0.000416691319399849	0	0	0	0	0.00016239954252541	0	0	0	0	0	0.000219056884361859	0	0	0.000148018635204426	0	0.000296786563496818	0.000154816887868463	0.00133171695307389	0	0	0.000152281599441327	0	0	0	0	0.000308413277599555	0	0	0.000174282850277061	0	0.000257335596252704	0.000199371753496527	0	0	0	0	0	0.000269229283323961	0.000212299812777401	0	0	0	0	0.000146447967161421	0	0	0.000370216925370917	0.000535876107995623	0	0	0	0.000157241074394069	0.00115940256126748	0
motu_linkage_group_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328102885222197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157340380192446	0	0	0	0
motu_linkage_group_701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389985295520422	0.000670575011630023	0.00022842239916199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017280230163689	0	0	0
motu_linkage_group_703	0.000157842735770383	0	0	0	0	0	0	0	0	0	0.000396546552062515	0	0	0	0	0	0	0	0	0.000154816887868463	0	0	0	0	0	0	0.000172475161496803	0	0.000376949561510567	0	0	0	0	0	0.000199371753496527	0	0	0.000161954066251202	0	0.000153530019873774	0.000149571824068867	0	0.000446482239666206	0	0	0	0.000146447967161421	0	0.000732235095111317	0	0	0	0	0.000610917228009209	0	0	0
motu_linkage_group_712	0.000710292310966725	0.000369765293303113	0.0001515241161454	0.000157120367731492	0.000363860911593789	0	0.00276569115371532	0.00032479908505082	0.000154195941065533	0.000156775179353605	0.000241174511195915	0.00282184749971428	0.00019678683360698	0	0.000348607610267081	0.000470171534248078	0.000641414085885848	0.00103308808078103	0.000136978413921608	0.000348337997704041	0	0.000817112047757074	0.000211760529988428	0.00150871584631685	0.000110771962400886	0.000435432084564478	0.00246393087852575	0.000117286995413427	0.000274145135644049	0.000147120916898315	0	0.000243995990387886	0	0.000386003394379055	0.000149528815122395	0.00104898673394246	0.000140079129143618	0.000431877510003205	0	0	0.000405980665329782	0.000303285446824858	0.000242533562287816	0.000197628137142048	0.000253409861892722	0.000831207178354004	0.000292895934322842	0.0003677464717861	0.000233692051631271	0	0.000160762832398687	0.00238946539905525	0.000447821552819221	0.000340368169890845	0.000157241074394069	0.000341000753313966	0.000416050846357039
motu_linkage_group_72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108501123288018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000829907297914969	0.000927078653758849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000614005180086837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_765	0	0	0	0	0.0032747482043441	0	0	0	0.000513986470218442	0.000679359110532287	0	0	0	0	0	0	0	0	0	0	0.000277441031890393	0	0	0	0	0.000272145052852799	0	0	0	0	0	0.000609989975969714	0.000338367299656836	0	0	0	0	0	0	0.000997945129179533	0	0	0	0	0	0	0.000439343901484262	0	0	0.000524473977608799	0.000417983364236586	0	0	0	0.000235861611591104	0.000994585530499067	0
motu_linkage_group_771	0	0	0.00941133121391983	0	0	0	0	0	0	0	0.000381638786947382	0	0	0.00207321694128188	0	0	0	0	0.000136978413921608	0	0	0	0	0	0	0	0	0	0.000514022129332591	0	0	0	0	0.00154401357751622	0.00269151867220311	0	0	0	0	0	0	0.00331816744415048	0	0	0.000217208453050905	0.00581393281816089	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_786	0	0	0	0	0.000291088729275032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148565826864923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017134070977753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146447967161421	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_837	0	0	0	0	0	0	0.000523601723276201	0	0	0	0	0.00261820902035346	0.0566746080788103	0	0.00338516337338297	0	0.00118414908163541	0.0620145231887705	0	0	0.000499393857402708	0	0	0	0.0165604083789325	0.0107769440929708	0	0	0	0	0	0.000174282850277061	0	0.000386003394379055	0	0.0935949370371078	0.00140079129143619	0.000242931099376803	0.00918763571156415	0.000844415109305759	0.00104700276848207	0	0.00112447378878896	0.00901678375710596	0.00412696060796719	0	0	0.00297874642146741	0.000560860923915051	0	0	0.0118497977953148	0.000852583340944286	0	0.00125792859515256	0	0.0140417160645501
motu_linkage_group_87	0	0	0.0514121326081341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652808104252391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
motu_linkage_group_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017134070977753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unclassified Lachnospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000454107281795276	0	0	0	0	0	0	0	0	0.000126901332867772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00265523246895017	0	0	0	0	0
